cddaId,cddaCountryCode,cddaRegionCode,siteName,legalFoundationDate,FDsource
555547127,FR,FR,La Ferme Du Heron,,
555640301,FR,FR,Les Larris De Grouches-Luchuel,,
555640429,FR,FR,Ponts Naturels D'Entraygues,,
555640225,FR,FR,Sur La Cote,,
555559735,FR,FR,Les Communaux,,
555546643,FR,FR,Les Proux,,
555546628,FR,FR,La Montagne Chassey,,
555640227,FR,FR,Marais Du Saty,,
555640659,FR,FR,Les Charmes Rondes,,
555546906,FR,FR,Prairies De Rouceux Et Ruisseau De L'Abreuvoir,,
555640033,FR,FR,Engauly - Lesparrou,,
555559742,FR,FR,Sources De La Tote De Lion,,
555546451,FR,FR,Bornmatt,,
555640100,FR,FR,Les Mouilles D'En Bas,,
555547137,FR,FR,Birenberg,,
555547136,FR,FR,Brukeln,,
555640087,FR,FR,Le Moulin D'Aclou,,
555547126,FR,FR,Butte Des Rocs,,
555640269,FR,FR,La Chaume De La Rochepot,,
555546547,FR,FR,Schlossmatten,,
555559689,FR,FR,Prairies De La Vallee De L'Aisne (08) - Le Long Pre (Olizy-Primat),,
555546804,FR,FR,Pottaschutte,,
555546992,FR,FR,Pelouses D'Angles-Sur-L'Anglin,,
555546679,FR,FR,Val D'Allier- Le Pacage Des Boeufs,,
555546446,FR,FR,Thalmatten,,
555546543,FR,FR,Haag,,
555640322,FR,FR,Prairies Humides De La Clery,,
555640201,FR,FR,Bois Autour Du Rocher Du Peintre,,
555640266,FR,FR,Ile Hocquet,,
555640571,FR,FR,Le Neuglen,,
555546470,FR,FR,Kopperswoert,,
555546796,FR,FR,Tourbiere De Canroute,,
555559715,FR,FR,"Marais Des """"Grands Pres"""" A Saucourt",,
555640537,FR,FR,Caricaie Saint Christophe,,
555547123,FR,FR,"Pelouse De """"Sur Roche"""" A Dancevoir",,
555640059,FR,FR,Val D'Allier - Ile Des Queriaux,,
555546498,FR,FR,Schlittweg,,
555546709,FR,FR,Tourbieres De L'Eclache Et Des Vergnes,,
555547130,FR,FR,Sources Petrifiantes De Nonette,,
555640468,FR,FR,"Zones Humides Du Charneve, Saint-Montan Et Bourg-Saint-Andeol",,
555546487,FR,FR,Schmitteich,,
555546915,FR,FR,Prairie Et Marais Du Morin Pre Et Des Presles,,
555546901,FR,FR,Le Potelon,,
555640002,FR,FR,Oberschmittfeld,,
555640623,FR,FR,La Crusille,,
555559701,FR,FR,Etang Des Bois,,
555546854,FR,FR,Frana,,
555546660,FR,FR,Le Marais De Fesques,,
555639990,FR,FR,Hoellenweg,,
555640140,FR,FR,Puy De Guimond,,
555640283,FR,FR,La Choulere,,
555640255,FR,FR,Pres D'Amont,,
555546801,FR,FR,Lande De Beaubreuil,,
555559644,FR,FR,"Pelouse De """"La Margelle"""" A Cusey",,
555547089,FR,FR,La Chau,,
555547011,FR,FR,La Lande De Montaigu,,
555546849,FR,FR,Marais De Hombourg-Budange,,
555640601,FR,FR,Marais De Francaltroff/Erstroff,,
555639995,FR,FR,Rheinschluth,,
555639953,FR,FR,Dachsbach,,
555546538,FR,FR,Bluttenberg,,
555640015,FR,FR,Pres Berger,,
555640570,FR,FR,Marais De Lempich,,
555640654,FR,FR,Val Dessous,,
555559702,FR,FR,Prairies De La Vallee De L'Aisne (08) - Le Chemin De La Communaute (Amagne),,
555640126,FR,FR,Etang De Valliguieres,,
555547107,FR,FR,Foret Alluviale D'Attigny,,
555640218,FR,FR,Vallee De La Crusnes,,
555640013,FR,FR,Immerschenberg,,
555640270,FR,FR,Combe Le Nait,,
555546800,FR,FR,Marais De Chamboret (Vilatte),,
555546810,FR,FR,Cote Du Mont,,
555559645,FR,FR,Sagne De Secun,,
555640039,FR,FR,Bois Des Bauves,,
555640142,FR,FR,Combes De La Cazine,,
555640250,FR,FR,La Falaise Bloucard,,
555546877,FR,FR,Les Sausseles,,
555546884,FR,FR,Bevenacker,,
555640657,FR,FR,Mares Bressanes,,
555640459,FR,FR,Val D'Allier- Les Graves,,
555546641,FR,FR,Les Longs Traits,,
555640264,FR,FR,Les Lavieres,,
555640115,FR,FR,Grottes Des Carrieres,,
555546838,FR,FR,La Ramonette,,
555640166,FR,FR,Zones Humides Du Ruisseau Du Bois Du Cher,,
555546701,FR,FR,Sources De St-Herent,,
555639996,FR,FR,Bischenberg (Couvent),,
555546798,FR,FR,Bois De Pente D'Aumont,,
555640443,FR,FR,Sur Les Seignes,,
555640167,FR,FR,Lande De Rigoulet,,
555559636,FR,FR,Camp Ramon,,
555640559,FR,FR,Aulnaie Marecageuse De Saint Arnould Le Bois,,
555547069,FR,FR,Les Bauches,,
555640633,FR,FR,Les Cotes Vieilles,,
555640145,FR,FR,Domaine De Lachaud,,
555640600,FR,FR,Les Frasses,,
555640557,FR,FR,Spanisloch Et Grossen Weyer,,
555547005,FR,FR,Les Feuillets,,
555546815,FR,FR,La Crevee Terre,,
555640312,FR,FR,La Sole Des Mauvaises Terres,,
555639952,FR,FR,Roche Godin,,
555559653,FR,FR,Marais De L'Etang De Grandville,,
555640278,FR,FR,Ile De Tinjat,,
555640599,FR,FR,Marais De La Gare Et De Bernadieu,,
555546480,FR,FR,Absberg,,
555546452,FR,FR,Brandel,,
555547088,FR,FR,Le Colombey,,
555640616,FR,FR,Plaine De La Tourderie,,
555640105,FR,FR,Friche A Molinie Est Cimetiere,,
555547019,FR,FR,Les Larris De Villers A Bouchon,,
555640051,FR,FR,"Colline De Mirabel : Bourassol, Champ Griaud, Grand Patural",,
555546774,FR,FR,Megaphorbiaie Et Hï¿½Traie De Lissac,,
555546593,FR,FR,Carriere De La Fosse Penelle,,
555559659,FR,FR,La Carriere Huet,,
555640625,FR,FR,Marais Du Pontet,,
555640327,FR,FR,Entre Les Levees,,
555546569,FR,FR,Bruennel,,
555640256,FR,FR,En Boquoy,,
555640066,FR,FR,Strueth/Lac,,
555640035,FR,FR,La Plano - Bonnac,,
555640568,FR,FR,Vallee De La Schwartzbach,,
555640496,FR,FR,Val D'Allier - Ile Des Cailloux,,
555546869,FR,FR,Pre Chopin,,
555640635,FR,FR,Val Coisin,,
555640313,FR,FR,Varinnes (Les),,
555546724,FR,FR,Tourbiere Des Landes (La),,
555547002,FR,FR,Les Terrains Julien,,
555640512,FR,FR,Tourbieres De La Mereille,,
555640177,FR,FR,Les Grandes Landes,,
555640005,FR,FR,Federspiel,,
555546433,FR,FR,Aue,,
555640506,FR,FR,Fort D'Arches,,
555547015,FR,FR,Le Mont Florentin,,
555639941,FR,FR,Les Iles Du Chamon,,
555546661,FR,FR,Le Fournet,,
555640117,FR,FR,Coteau Des Perilles,,
555640209,FR,FR,Marais Du Chezeau,,
555640175,FR,FR,Zones Humides Du Ritord A Silord,,
555640097,FR,FR,Le Bourgay,,
555640516,FR,FR,Marais De Conzieu,,
555546714,FR,FR,Pres De Saint Loup (Les),,
555640300,FR,FR,Le Larry De Bourdon,,
555640384,FR,FR,Garennes De Chemerault,,
555640343,FR,FR,Ile Aux Bï¿½Ufs (L'),,
555546591,FR,FR,Prairie Des Arrachis,,
555547068,FR,FR,Les Graviers,,
555546948,FR,FR,Chaumes De Mouthiers,,
555547006,FR,FR,La Pierre Aiguisoire,,
555640493,FR,FR,Val D'Allier - Meandre De Precaille,,
555559557,FR,FR,Sources De La Salet,,
555546655,FR,FR,Les Iles,,
555559730,FR,FR,Cotat Le Roy,,
555559719,FR,FR,La Pelouse De Longavesne,,
555547039,FR,FR,Le Larris Du Berger,,
555546908,FR,FR,Pelouse Marneuse (Gunglingerberg),,
555640279,FR,FR,Roches Molouses,,
555546940,FR,FR,Landes De L'Hopiteau,,
555559711,FR,FR,Le Larris Du Quesne,,
555639968,FR,FR,Bande Af,,
555547120,FR,FR,"Pelouse De """"La Butte De Taloison"""" A Bay-Sur-Aube",,
555639991,FR,FR,Au Champ,,
555640523,FR,FR,Gave Cattin,,
555640273,FR,FR,Les Boulins,,
555640309,FR,FR,Le Marais De Branges,,
555640481,FR,FR,Lac D'Armaille,,
555546806,FR,FR,Le Quart En Reserve,,
555546918,FR,FR,Prairies Du Sanon,,
555546821,FR,FR,L'Huilliere,,
555546802,FR,FR,Ruisseau Des Chatrelles,,
555546777,FR,FR,Jardin De Bardot,,
555640588,FR,FR,Marais De Fechain,,
555559727,FR,FR,Tourbiere Du Lac De Lourdes,,
555546771,FR,FR,Gite A Chiropteres Du Moulin Du Cher,,
555546529,FR,FR,Pont Escarset,,
555546973,FR,FR,Carriere De Sous Les Monts,,
555639964,FR,FR,Geist Et Leinengrube,,
555639936,FR,FR,Tourbiere Du Desert,,
555546700,FR,FR,Tourbiere De Sougeat-La-Souze,,
555546459,FR,FR,Eichenhuerst,,
555639955,FR,FR,Winkel (Graviere Sud),,
555640246,FR,FR,La Chambrette,,
555640043,FR,FR,Tourbiere De Crespy-Greloux,,
555640238,FR,FR,Colline Du Rocher,,
555546560,FR,FR,Auf Schleithaler Bann,,
555546545,FR,FR,Ritti Beim Doris,,
555546748,FR,FR,Terres De L'Orme (Les),,
555546875,FR,FR,Poudriere D'Olima,,
555640473,FR,FR,Carriere Des Meules,,
555640554,FR,FR,Ancienne Carriere De Helling,,
555640417,FR,FR,Bois De Furgette,,
555546440,FR,FR,Bischenberg (Kreutzbuehl),,
555546837,FR,FR,Chaume Des Winterges,,
555546878,FR,FR,Ancienne Voie Ferree,,
555640049,FR,FR,Marais De Grondes,,
555546922,FR,FR,Val De Passey,,
555640195,FR,FR,Landes D'Auzillac,,
555546704,FR,FR,Tourbiere De La Croix De Barras,,
555546559,FR,FR,Hinter Des Stockaeckern,,
555640150,FR,FR,Tourbiere De Pre Chatain,,
555640155,FR,FR,Tourbiere De La Serre,,
555546786,FR,FR,Puy Mouret,,
555640314,FR,FR,Carriere Cheret (La),,
555546553,FR,FR,Niederwald,,
555640294,FR,FR,La Vallee Du Chone,,
555546678,FR,FR,Val D'Allier- Les Forets,,
555640480,FR,FR,Gras De Serre Montredon,,
555559717,FR,FR,Pelouses De Grenant,,
555640514,FR,FR,Marais De L'Etang Bizadan,,
555640113,FR,FR,Marais De La Leze,,
555640503,FR,FR,La Glaire,,
555546785,FR,FR,Tourbiere De Chante-Ribiere,,
555547050,FR,FR,Colline De La Bruyere,,
555546897,FR,FR,Le Pre De Besborne,,
555546817,FR,FR,Affleurements De Quartzites,,
555546919,FR,FR,Prairie Du Grand Friche,,
555546486,FR,FR,Oberallmend,,
555640192,FR,FR,Tourbiere De Negarioux-Malsagne,,
555559673,FR,FR,Prairie De La Viguerie,,
555639956,FR,FR,In Der Waeg,,
555640497,FR,FR,Val D'Allier - Les Rivaux,,
555546780,FR,FR,Bois Sur Pente Des Impuestous,,
555546942,FR,FR,Grotte De Grosbot,,
555547100,FR,FR,Ilot De Combe Negre,,
555640107,FR,FR,Marais De Berland,,
555640031,FR,FR,Pesquie - Lagarde,,
555640561,FR,FR,Martimpre,,
555559696,FR,FR,Station De Gagee A Spathe,,
555640460,FR,FR,Val D'Allier- Pre Redan,,
555640286,FR,FR,Sur Les Roches,,
555546835,FR,FR,La Saliere,,
555640129,FR,FR,Plateau De Vendres,,
555640172,FR,FR,Puy Negre Pu,,
555546843,FR,FR,Cote Barine,,
555640212,FR,FR,Varenne De Chevelu,,
555546546,FR,FR,Aeussere Krautlaender,,
555546550,FR,FR,Bickenberg,,
555640198,FR,FR,Prairie Humide Du Pont Est,,
555546512,FR,FR,Jesselsberg,,
555639981,FR,FR,Laengert,,
555640304,FR,FR,Les Larris De Moulin-Sous-Touvent,,
555640158,FR,FR,Tourbiere Du Ruisseau Du Pic,,
555546536,FR,FR,Oberer Bruehl,,
555639963,FR,FR,Spitzmatt,,
555559654,FR,FR,Caves De St-Julien,,
555546739,FR,FR,Etang De La Benette (L'),,
555546718,FR,FR,Moulin Rouge (Le),,
555640651,FR,FR,Le Lautrey,,
555546776,FR,FR,Landes Seches De A La Vue,,
555559638,FR,FR,Tourbiere De La Bar,,
555559712,FR,FR,Lochmatten,,
555639949,FR,FR,Cote De Char,,
555546635,FR,FR,Pre Marin,,
555640419,FR,FR,"Boisement """"Le Mousseau""""",,
555546504,FR,FR,Bischenberg (Obrechtsloch),,
555640397,FR,FR,La Roche,,
555546443,FR,FR,Bischenberg (Kilb),,
555640579,FR,FR,Marais De Lening,,
555640265,FR,FR,Etang Rimbaud,,
555640569,FR,FR,Hammelsberg,,
555546654,FR,FR,Rochers Du Renard,,
555640036,FR,FR,Marais Sale De St-Nectaire,,
555546758,FR,FR,Etang Ex-Chevres (L'),,
555640047,FR,FR,Val D'Allier- Foret Des Madeleines,,
555640566,FR,FR,Fort De Troyon,,
555640519,FR,FR,L'Egay,,
555640159,FR,FR,Prairies Du Ruisseau Du Grand Etang,,
555640658,FR,FR,La Noue Diot,,
555640186,FR,FR,Coteau Du Puy Laborie - Peuch Redon,,
555639993,FR,FR,Derriere Les Bois,,
555547022,FR,FR,Les Pres D'Heronval,,
555546914,FR,FR,Sur La Prairie De Baronville,,
555546896,FR,FR,Tourbiere D'Ippling,,
555640324,FR,FR,Michellerie (La),,
555639934,FR,FR,Megaphorbiaie De La Pierre Plate,,
555639972,FR,FR,Boehlmatten,,
555546508,FR,FR,Haberallmend,,
555639985,FR,FR,Unten Am Herrenhof,,
555640389,FR,FR,"Zone Humide """"Le Monty"""" A Etrelle-Sur-Aube",,
555546945,FR,FR,Chaumes De Souberac,,
555640176,FR,FR,Plaine De La Madier,,
555640222,FR,FR,Prairie Ruisseau D'Etange,,
555640470,FR,FR,Marais D'Archine,,
555640001,FR,FR,Les Octrois,,
555546630,FR,FR,Pre Feuillant (Rompey),,
555639979,FR,FR,Reckholder,,
555546493,FR,FR,Jaegerkopf (Graviere),,
555640277,FR,FR,Etang Bailly,,
555640199,FR,FR,Sources De La Vienne,,
555546594,FR,FR,Patureau Des Matines,,
555639935,FR,FR,Mares Potieres De Launay,,
555546820,FR,FR,Hinter Kleinwald,,
555639939,FR,FR,Marais Du Pre Du Commun,,
555547091,FR,FR,Foret De Lamadeleine,,
555640560,FR,FR,Col Des Hayes,,
555640124,FR,FR,Marais Des Engenieres,,
555640415,FR,FR,Jardin Alpin De La Claree,,
555640416,FR,FR,Prairies De L'Encrome,,
555546859,FR,FR,Prairies Humides Im Perg,,
555640629,FR,FR,Marais Des Rives,,
555639940,FR,FR,La Boucle De La Tenarre,,
555640650,FR,FR,Etang Chalat Et Prairie Des Baraques,,
555546618,FR,FR,Verny-Brulon,,
555546639,FR,FR,Veriat,,
555547054,FR,FR,Les Maufrines,,
555546929,FR,FR,Marais De Villiers,,
555546463,FR,FR,Sauermatten,,
555547062,FR,FR,La Pouille,,
555640433,FR,FR,Lac Redon,,
555640082,FR,FR,Tourbiere De La Tablere,,
555640652,FR,FR,La Grande Noue,,
555640363,FR,FR,Cote-Belet,,
555547125,FR,FR,Ancien Etang De La Fresnaye-Au-Sauvage,,
555546784,FR,FR,Tourbiere Et Etang Du Bourdeau,,
555640639,FR,FR,Etang Du Longeau,,
555640642,FR,FR,Prairie De La Rouquette,,
555546467,FR,FR,Obere Matten,,
555546851,FR,FR,La Cote Et La Taye Aux Vaches,,
555640457,FR,FR,Val D'Allier Aux Pradeaux,,
555546632,FR,FR,Chante-Merle,,
555546666,FR,FR,Pelouses Seches De Bourbousson,,
555640048,FR,FR,Val D'Allier - La Ribeyre,,
555640332,FR,FR,Ile De Bondesir (L'),1990,
555546744,FR,FR,Ile Marie (L'),,
555640315,FR,FR,Sablons De Corquoy (Les),,
555640377,FR,FR,Coteau Des Pendants,,
555640291,FR,FR,Les Pres Oins,,
555640524,FR,FR,Marais De Saint-Alban,,
555546491,FR,FR,Baummaettel,,
555640334,FR,FR,Iles Du Gros Ormeau (Les),,
555546824,FR,FR,Salle Casematee Du Fort,,
555546830,FR,FR,Les Efaiteux,,
555547043,FR,FR,La Carriere D'Henonville,,
555640340,FR,FR,Prairie De La Bouchere (La),,
555640636,FR,FR,Rohrmatten,,
555547139,FR,FR,Pelouse De Bonville (La),,
555546457,FR,FR,Neuergraben,,
555640091,FR,FR,Les Courtils,,
555546858,FR,FR,Saut Du Cerf,,
555546799,FR,FR,Bois De Pente De Saint Projet Et Du Pont Des Ajustants,,
555640611,FR,FR,Les Sangsues Et Noue Des Patureaux,,
555546717,FR,FR,Gas De Pendloup (Le),,
555559714,FR,FR,"Pelouse De """"La Combe Forgeot"""" A Louvieres",,
555546571,FR,FR,Bischberg,,
555547103,FR,FR,Pelouse De La Cote De La Tournieule,,
555546468,FR,FR,Breitenbruch,,
555547032,FR,FR,La Montagne De Guizancourt,,
555546827,FR,FR,Prairies Naturelles De Fenetrange,,
555546822,FR,FR,Caricaie,,
555546749,FR,FR,Marais De Chavannes (Le),,
555546456,FR,FR,Schneckenmatten,,
555547084,FR,FR,La Roz,,
555546648,FR,FR,Pont De Sauroy-Buseaux,,
555547070,FR,FR,Les Saveux,,
555640280,FR,FR,Pelouse Et Marais Du Moulin,,
555640614,FR,FR,Etang De La Faignotte,,
555546720,FR,FR,Vallees (Les),,
555640070,FR,FR,Weihermatten,,
555546465,FR,FR,Moder,,
555546555,FR,FR,La Largue / Morenbismatten,,
555546549,FR,FR,Les Norates,,
555547119,FR,FR,"Pelouse De """"La Bosse"""" A Chameroy",,
555640174,FR,FR,Moulin Du Mas,,
555640154,FR,FR,Marais Des Paturaux,,
555546890,FR,FR,Mare Et Prairie Du Golf,,
555640631,FR,FR,La Prairie,,
555546956,FR,FR,Carriere De L'Enfer,,
555547020,FR,FR,Le Larris Des Terres Blanches,,
555640413,FR,FR,Chardonnet,,
555546795,FR,FR,Lande De La Roubardie,,
555640116,FR,FR,Marais Des Luippes,,
555640421,FR,FR,Noue Boisard,,
555547102,FR,FR,Pelouse De Rinaveau A Bar-Les-Buzancy,,
555640069,FR,FR,Ancien Terrain Militaire,,
555639980,FR,FR,Grosswoerth,,
555546816,FR,FR,La Sirotte,,
555546561,FR,FR,Bei Der Beinwaldmuehle,,
555546747,FR,FR,Oupillere (L'),,
555559709,FR,FR,Falaise Des Rouchilloux Et Bois De La Peyre,,
555640337,FR,FR,Ile De La Folie (L'),,
555640596,FR,FR,Le Planay,,
555547031,FR,FR,Aux Larris,,
555547034,FR,FR,Le Fort De Grattepanche,,
555640549,FR,FR,Etang Rouge,,
555546803,FR,FR,Cote De Lorry,,
555640086,FR,FR,La Cote Saint-Jacques,,
555546907,FR,FR,La Cote De L'Est,,
555640644,FR,FR,Grotte Du Roc,,
555640406,FR,FR,Marais De Moquerat - La Bouleure,1993,
555547134,FR,FR,Mont Lignon,,
555546517,FR,FR,Brischaltarm,,
555546642,FR,FR,Le Quart Du Bois,,
555640153,FR,FR,Gite A Chiropteres Des Courrieres,,
555546856,FR,FR,L'Etang Hamant,,
555547086,FR,FR,L'Ambyme,,
555640432,FR,FR,Regente,,
555640317,FR,FR,Vallee Des Ardouses,,
555640430,FR,FR,Ponteau,,
555640182,FR,FR,Tourbiere De Puy Noir,,
555546537,FR,FR,Muscheck,,
555546957,FR,FR,Marais De Voutron,,
555640171,FR,FR,Ribieres De Rocher,,
555546520,FR,FR,Weiher,,
555640501,FR,FR,Les Iles,,
555640259,FR,FR,Chaume La Louise,,
555640604,FR,FR,Sur Grauve,,
555640338,FR,FR,Trotte Loup,,
555640345,FR,FR,Benne,,
555640589,FR,FR,Montagne De Freterive,,
555640394,FR,FR,Prairies Et Marais De Longre,,
555640045,FR,FR,Lac Long,,
555640504,FR,FR,Pre Richary,,
555640004,FR,FR,Wurmberg,,
555546764,FR,FR,Noyers Sur Cher,,
555547013,FR,FR,Les Patures,,
555546488,FR,FR,Grafenmatt,,
555546494,FR,FR,Junker Bruch,,
555640110,FR,FR,Marais Du Grand-Preau,,
555640498,FR,FR,Sources Du Vieux Moine,,
555546807,FR,FR,Le Paquis Des Oies,,
555546475,FR,FR,Kohlenplatz,,
555546496,FR,FR,Kleematten,,
555639937,FR,FR,Roseliere De Benouville,,
555546609,FR,FR,Cavites D'Orbec,,
555546612,FR,FR,Marais Du Conois,,
555546750,FR,FR,Grands Buissons (Les),,
555640012,FR,FR,Thierrain,,
555546846,FR,FR,Les Pontances,,
555640160,FR,FR,Bois Sur Pente Du Gour,,
555640210,FR,FR,Eperon De Roquezon,,
555546726,FR,FR,Hauts De Lapan (Les),,
555640594,FR,FR,Cote-Envers,,
555640010,FR,FR,Baldenheimer Woerth,,
555640656,FR,FR,Sous La Roche,,
555640518,FR,FR,Praz Very,,
555640511,FR,FR,Tourbiere Du Ruisseau Des Noires Faignes,,
555640020,FR,FR,Coteau De Casserouge,,
555640130,FR,FR,Ile Des Brotteaux,,
555640330,FR,FR,Ile Joli Coeur (L'),,
555640622,FR,FR,Les Marais,,
555547040,FR,FR,Le Larris Du Brï¿½Le,,
555640149,FR,FR,Les Combes - Puy Chaffou,,
555546844,FR,FR,Sauer Acker,,
555546637,FR,FR,Etang De La Chapelle,,
555640003,FR,FR,Mittlere Gruth,,
555559634,FR,FR,Le Petit Quicon,,
555640319,FR,FR,Ile A Gaston (L'),,
555640643,FR,FR,Combe De La Couliere,,
555640428,FR,FR,Partiguiere,,
555546730,FR,FR,Eperon Murat (L'),,
555546539,FR,FR,Rappolsweilerried 1,,
555546781,FR,FR,Etang Du Brudou,,
555640405,FR,FR,Vallee Du Gateau,,
555546682,FR,FR,Val D'Allier- Les Iles,,
555640083,FR,FR,Tourbiere De Commeauche,,
555640663,FR,FR,Pelouse De La Combe Charton,,
555547030,FR,FR,Les Larris D'Inval-Boiron,,
555640245,FR,FR,Les Montagnes De Chipilly,,
555640645,FR,FR,Prairies Du Lemboulas,,
555640325,FR,FR,Pelouses Du Bois Du Roi (Les),,
555640407,FR,FR,Adou Des Faisses,,
555640090,FR,FR,La Cote Des Deux Amants,,
555546881,FR,FR,Tourbiere De Seuchaux,,
555547111,FR,FR,Pelouse De La Cosvigne A Gye-Sur-Seine,,
555640157,FR,FR,Desert De Chevrecujols,,
555546899,FR,FR,Les Rayeux,,
555546898,FR,FR,Les Pres Sales De Marsal,,
555640552,FR,FR,Le Haut Saussy,,
555640521,FR,FR,Plan Ravet,,
555546880,FR,FR,Fronaie De Petermannswiese,,
555640386,FR,FR,Prairies De La Boucle D'Iges,,
555546930,FR,FR,Marais De Tigny,,
555547121,FR,FR,"Pelouse De La """"Cote Du Moulin"""" A Percey-Sous-Montormentier",,
555559739,FR,FR,Pelouse De La Medaille A Villers-Aux-Noeud,,
555546883,FR,FR,Cote De Saulny,,
555546861,FR,FR,Cote De Voiremont,,
555640009,FR,FR,Neue Matt,,
555546805,FR,FR,Cote D'Urbul,,
555546646,FR,FR,Prairies De La Chapelle Et Les Chaumes,,
555640007,FR,FR,Altbruch,,
555639977,FR,FR,Bruebachmatten,,
555639943,FR,FR,Combe A La Vieille,,
555546478,FR,FR,Engersbruehl,,
555546509,FR,FR,Benmatt,,
555546874,FR,FR,Jemnaufaing,,
555640200,FR,FR,Coteau De Cheyssiol,,
555546604,FR,FR,Pre De La Guette,,
555546665,FR,FR,Chonaie De Boiffis,,
555559725,FR,FR,Cabochon (Le),,
555640445,FR,FR,Les Sables De Quitteur,,
555640281,FR,FR,"La Charette, Le Bas Des Essarts",,
555640575,FR,FR,Hariat,,
555546723,FR,FR,Prairies De Guzon (Les),,
555546984,FR,FR,Carrieres Des Pieds Grimauds,,
555546823,FR,FR,Poudriere Du Bois Sous Roche,,
555546711,FR,FR,Bouteille,,
555547071,FR,FR,Les Puits D'Enfer,,
555547038,FR,FR,La Montagne De Frise,,
555639969,FR,FR,Silberberg,,
555640016,FR,FR,Carrieres Villegouge,,
555546888,FR,FR,Rocher De La Fraze,,
555546502,FR,FR,Schersand,,
555546923,FR,FR,Mares A Amphibiens,,
555559692,FR,FR,Bois De Rocquigny,,
555546834,FR,FR,La Grande Charme,,
555559558,FR,FR,Sources Petrifiantes De Gimeaux,,
555546848,FR,FR,Le Grundwiese,,
555547087,FR,FR,Foret De Belfahy,,
555546677,FR,FR,Val D'Allier- Les Taillables,,
555546825,FR,FR,Fort De Vacherauville,,
555546716,FR,FR,Prairie De Vaux (La),,
555640041,FR,FR,Vallee Des Saints,,
555547114,FR,FR,Pelouse Du Bois De La Bove,,
555640586,FR,FR,Terril Sainte Marie,,
555640165,FR,FR,Pelouse De Font Trouve - Puy Pialat,,
555546482,FR,FR,Oberes Bruderthal,,
555640096,FR,FR,Les Falaises De Connelles,,
555547101,FR,FR,Espace Naturel Du Four A Pain,,
555640189,FR,FR,Tourbiere De La Fontclare,,
555640022,FR,FR,Coteau De Saint Victor,,
555640577,FR,FR,Gdes Et Ptes Hieres,,
555546873,FR,FR,Fort De Longchamp,,
555640152,FR,FR,Bois De Pente De L'Espinassou,,
555640414,FR,FR,Coussoul D'Ase,,
555546438,FR,FR,Bischenberg (Carriere Hoetzel),,
555546610,FR,FR,Coteau Des Costils,,
555546751,FR,FR,Pres De La Limite (Les),,
555640485,FR,FR,Val Dallier A Azerat Rive Droite,,
555640211,FR,FR,Coteau De Molinas Et Marais De La Haute Cisse,,
555546644,FR,FR,"Marais Des Bergeries, Prairies Des Perches",,
555640402,FR,FR,Chez Landart,,
555546958,FR,FR,Landes De Montendre,2004,
555640609,FR,FR,Etang De La Comtesse,,
555640381,FR,FR,Plaine De La Grimaudiere,,
555640630,FR,FR,Val Tier,,
555640437,FR,FR,Marais Du Village D'En Haut,,
555640235,FR,FR,Bois De La Vieille Vaigue,,
555546754,FR,FR,Etang De Beaumont (L'),,
555546599,FR,FR,Source De La Folie,,
555547029,FR,FR,Le Marais Du Pende,,
555640578,FR,FR,Friche Du Rosselberg,,
555546689,FR,FR,Coteau Du Marleon,,
555546737,FR,FR,Chaumes Du Patouillet (Les),,
555546532,FR,FR,Saint-Jean,,
555546766,FR,FR,Meusnes,,
555640216,FR,FR,Prairie Humide,,
555640434,FR,FR,La Rabelle,,
555640223,FR,FR,Le Patis,,
555640482,FR,FR,Vallee De La Borne - Bois De La Valette,,
555546557,FR,FR,Weid,,
555546659,FR,FR,La Cote De La Fontaine,,
555640548,FR,FR,La Burlach,,
555640507,FR,FR,Marais De Saint-Laurent,,
555640547,FR,FR,Le Tremble,,
555546850,FR,FR,La Petite Seille,,
555547023,FR,FR,Les Prairies De Chiry-Ourscamp,,
555547012,FR,FR,Les Prairies Inondables,,
555546938,FR,FR,Val De Charente,,
555546985,FR,FR,Bois De La Bougriere,,
555640202,FR,FR,Puy Du Tour,,
555640251,FR,FR,Le Larris De Vaux,,
555559586,FR,FR,Toubiere De Goudoffre,,
555546691,FR,FR,Gite De Reproduction De Thiezac,,
555639942,FR,FR,Les Rochers Du Carnaval,,
555640268,FR,FR,Prairies De L'Etang Neuf,,
555546707,FR,FR,Val D'Ambene - Pre Du Bois,,
555546954,FR,FR,Boucles De La Sevre Niortaise,1992,
555639950,FR,FR,Marais De La Combe De Pregigny,,
555546563,FR,FR,Mittlere Au,,
555640287,FR,FR,Presqu'Ile Du Chatelier (La),,
555640055,FR,FR,Cotes De Nerdre,,
555559641,FR,FR,"Carrieres Souterraines """"Les Falloises"""" De Vertus",,
555640450,FR,FR,Val D'Allier- La Chaise,,
555547108,FR,FR,Marais Du Gue De Vailly A Romilly-Sur-Seine,,
555546860,FR,FR,L'Ancienne Saline,,
555546913,FR,FR,Ancien Canal Des Salines,,
555640285,FR,FR,Bois De La Biche,,
555546794,FR,FR,Landes De Bramefan,,
555546831,FR,FR,Haty,,
555640187,FR,FR,Prairies Du Theillaud,,
555640398,FR,FR,Communal Saint-Pierre,,
555640617,FR,FR,Les Roches,,
555639932,FR,FR,Prairies De Pre Corbin,,
555640479,FR,FR,Tourbiere De Grand Champ,,
555640027,FR,FR,Coteau De Legal,,
555640193,FR,FR,Brandes De Courie,,
555546863,FR,FR,Zones Humides D'Erching,,
